id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,neutral,positive,negative,sentiment
1405520361425231886,2021-06-17 13:39:02+00:00,1405520361425231886,Undervisning på plats i skolan för barn och unga från terminsstart i höst https://t.co/EW8e0Xtpxx,2,21,3,0,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/undervisning-pa-plats-i-skolan-for-barn-och-unga-fran-terminsstart-i-host/,sv,False,,Folkhalsomynd,On-site teaching for children and young people from the start of the semester in autumn https://t.co/EW8e0Xtpxx,0.848264,0.147913,0.003823,neutral
1405449633640366082,2021-06-17 08:57:59+00:00,1405449633640366082,"Nu kan du lyssna på andra avsnittet av Vaccinpodden – ”Att vaccinera mot smittsamma sjukdomar”. Medverkar gör Anna Mia Ekström, klinisk professor vid @karolinskainst och Sören Andersson, professor och enhetschef på enheten för vaccinationsprogram på Fohm. https://t.co/mX2WijZeN5. https://t.co/MXMIUCbJGk",3,12,6,0,https://play.acast.com/s/vaccinpodden,sv,False,,Folkhalsomynd,"Now you can listen to the second section of Vaccin podden – .Vaccinating against infectious diseases. Anna Mia Ekström, clinical professor at @karolinskainst and Sören Andersson, professor and head of the vaccination programme unit at Fohm. https://t.co/mX2WijZeN5. https://t.co/MXMIUBJGk",0.867184,0.076113,0.056704,neutral
1405410914032099329,2021-06-17 06:24:07+00:00,1405410914032099329,Så har skolbarns vardagsliv påverkats under covid-19-pandemin: https://t.co/vuNwQiKrUn,5,11,7,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/sa-har-skolbarns-vardagsliv-paverkats-under-covid-19-pandemin/,sv,False,,Folkhalsomynd,The everyday life of schoolchildren has been affected during the covid-19 pandemic: https://t.co/vuNwQiKrun,0.358308,0.011807,0.629885,negative
1405148120158289922,2021-06-16 12:59:52+00:00,1405148120158289922,"Här finns samlad info till dig som arbetar lokalt, regionalt eller nationellt med frågor som direkt eller indirekt berör #jamlikhalsa https://t.co/u9IrJhW5Ky",4,5,2,0,https://www.folkhalsomyndigheten.se/en-god-och-jamlik-halsa-pa-alla-nivaer/tema-folkhalsa-lokalt-och-regionalt-stod/,sv,False,,Folkhalsomynd,"Here you can find information for those who work locally, regionally or nationally with questions that directly or indirectly affect #jamlikhalsa https://t.co/u9IrJhW5Ky",0.821324,0.159177,0.019499,neutral
1405147999328681989,2021-06-16 12:59:24+00:00,1405147999328681989,"”Krisarbetet har medfört nya strukturer och en enorm innovationskraft i det förebyggande folkhälsoarbetet för jämlik hälsa”, säger @kaisasnidare vid @lansstyrelseSTH under konferensen En god och jämlik hälsa på alla nivåer.",1,7,4,1,,sv,False,,Folkhalsomynd,"""Critical work has brought new structures and an enormous innovation force in the preventive public health work for equal health,"" says @kaisasnidar at @lansstyrelsenSTH during the conference A good and equal health at all levels.",0.129688,0.86829,0.002022,positive
1405132216145940485,2021-06-16 11:56:41+00:00,1405132216145940485,Försenad statistik om covid-19: https://t.co/YnPscPKTg8,2,8,2,2,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/forsenad-statistik-om-covid-19/,sv,False,,Folkhalsomynd,Delayed statistics on covid-19: https://t.co/YnPscPKTg8,0.741383,0.02321,0.235407,neutral
1405131644785336322,2021-06-16 11:54:24+00:00,1405131644785336322,"”Pandemin har blixtbelyst den i grunden ojämlika folkhälsan. Tiden är nu för att skapa samhälleliga förutsättningar för en god och jämlik hälsa”, säger @majafjaestad statssekreterare vid @socialdep på konferensen En god och jämlik hälsa på alla nivåer.",13,52,20,4,,sv,False,,Folkhalsomynd,"The time is now to create social conditions for good and equal health, says @majaestad Secretary of State at @socialdep at the conference A good and equal health at all levels.",0.28357,0.711759,0.00467,positive
1405115365848498177,2021-06-16 10:49:43+00:00,1405115365848498177,Allmänna råd om allas ansvar förlängs till 30 september https://t.co/9oAEYXcnyg,20,40,25,7,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/allmanna-rad-om-allas-ansvar-forlangs-till-30-september/,sv,False,,Folkhalsomynd,General advice on everyone's responsibility extended to 30 September https://t.co/9oAEYXcnyg,0.895719,0.04904,0.055241,neutral
1404770935836643330,2021-06-15 12:01:05+00:00,1404770935836643330,Antalet fall av covid-19 i Sverige fortsätter nedåt. https://t.co/rnOtGQu7V4,7,53,12,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/antalet-fall-av-covid-19-fortsatter-nedat/,sv,False,,Folkhalsomynd,The number of Covid-19 cases in Sweden continues downwards. https://t.co/rnOtGQu7V4,0.441754,0.01804,0.540206,negative
1404412217173348352,2021-06-14 12:15:39+00:00,1404412217173348352,Över 50 procent av personer över 18 år i Sverige har nu fått en första dos vaccin mot covid-19. Här hittar du mer information om vaccination: https://t.co/XWKOeLgOgk https://t.co/4CFIPbezH1,13,67,8,3,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/,sv,False,,Folkhalsomynd,Over 50% of people over 18 years of age in Sweden have now received a first dose of vaccine against covid-19. Here you can find more information about vaccination: https://t.co/XWKOeLgOgk https://t.co/4CFIPbezH1,0.853474,0.112431,0.034095,neutral
1404409919462416390,2021-06-14 12:06:32+00:00,1404409919462416390,Databasen SmiNet är tillfälligt stängd. https://t.co/bKsFD1AmP5,6,4,12,11,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/databasen-sminet-tillfalligt-stangd/,sv,False,,Folkhalsomynd,The SmiNet database is temporarily closed. https://t.co/bKsFD1AmP5,0.553551,0.02737,0.419079,neutral
1404350300257935360,2021-06-14 08:09:37+00:00,1404350300257935360,"Låga nivåer av antikroppar innan vaccination bland personer födda 1944
https://t.co/bh2tN28PFs",4,14,8,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/laga-nivaer-av-antikroppar-innan-vaccination-bland-personer-fodda-1944/,sv,False,,Folkhalsomynd,Low levels of antibodies prior to vaccination among subjects born 1944 https://t.co/bh2tN28PFs,0.671398,0.01914,0.309462,neutral
1402967927326978048,2021-06-10 12:36:34+00:00,1402967927326978048,"Ökat antal fall av den så kallade deltavarianten av SARS-CoV-2 har upptäckts. Folkhälsomyndigheten ser därför över smittskyddsåtgärder nationellt och intensifierar övervakningen. Smittskyddsåtgärder är vidtagna regionalt i Värmland och Blekinge

https://t.co/YhtFhEHtzQ",14,45,29,9,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/okad-forekomst-av-deltavarianten-foranleder-smittskyddsatgarder/,sv,False,,Folkhalsomynd,An increased number of cases of the so-called delta variant of SARS-CoV-2 have been detected. The Swedish Public Health Agency is therefore reviewing infectious disease control measures nationally and is intensifying surveillance.,0.65739,0.039878,0.302732,neutral
1402963546833575940,2021-06-10 12:19:10+00:00,1402963546833575940,Vaccinationstäckningen ökar bland utrikesfödda https://t.co/fErkchB6jI,1,22,0,5,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/vaccinationstackningen-okar-bland-utrikesfodda/,sv,False,,Folkhalsomynd,Vaccination coverage is increasing among foreign-born https://t.co/fErkchB6jI,0.73304,0.209789,0.057171,neutral
1402942007266496515,2021-06-10 10:53:34+00:00,1402942007266496515,"Nu finns första avsnittet av Vaccinpodden. Du hittar det där poddar finns, eller här: https://t.co/PRtfmIxBnB https://t.co/SUba5a9rtS",3,5,2,0,https://pod.space/vaccinpodden/varfor-ska-jag-vaccinera-mig,sv,False,,Folkhalsomynd,"There is now the first section of Vaccin podden. You will find it where poddar is located, or here: https://t.co/PRtfmIxBnB https://t.co/SUba5a9rtS",0.907168,0.058697,0.034135,neutral
1402935906139578368,2021-06-10 10:29:19+00:00,1402935906139578368,Podd i åtta avsnitt om vaccination mot covid-19 https://t.co/6qKv6GLJPO,4,7,3,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/podd-i-atta-avsnitt-om-vaccination-mot-covid-19/,sv,False,,Folkhalsomynd,Podd in eight sections on covid-19 vaccination https://t.co/6qKv6GLJPO,0.914979,0.029709,0.055312,neutral
1402891539748118529,2021-06-10 07:33:02+00:00,1402891539748118529,"Utebliven säsong för influensa och vinterkräksjuka
https://t.co/uKD9pOuOCI",21,54,16,8,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/utebliven-sasong-for-influensa-och-vinterkraksjuka/,sv,False,,Folkhalsomynd,Missing season for influenza and winter shrimp disease https://t.co/uKD9pOuOCI,0.334062,0.01603,0.649907,negative
1402567948737335300,2021-06-09 10:07:12+00:00,1402567948737335300,"Narkotikatillgången i Europa har varit fortsatt hög under pandemin, visar en ny rapport. Både i Europa och Sverige är cannabis den vanligaste drogen. https://t.co/tYELHmBCEZ",0,5,3,0,https://bit.ly/3irnQ7N,sv,False,,Folkhalsomynd,"Drug availability in Europe has remained high during the pandemic, according to a new report. Both in Europe and Sweden, cannabis is the most common drug. https://t.co/tYELHmBCEZ",0.465705,0.05949,0.474805,negative
1402521901835161601,2021-06-09 07:04:13+00:00,1402521901835161601,"Välbehandlad hiv ökar inte risken för allvarlig covid-19
https://t.co/2Da4oh2e3p",2,16,1,0,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/valbehandlad-hiv-okar-inte-risken-for-allvarlig-covid-19/,sv,False,,Folkhalsomynd,Well treated HIV does not increase the risk of severe covid-19 https://t.co/2Da4oh2e3p,0.566533,0.088879,0.344588,neutral
1402251969385971716,2021-06-08 13:11:36+00:00,1402251969385971716,"Antalet fall av covid-19 fortsätter minska nationellt. Statistiken bör fortfarande tolkas med viss försiktighet efter det tillfälliga avbrottet i slutet av maj.

https://t.co/OAwM0la2rQ",4,31,3,0,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/nedgangen-av-covid-19-fall-fortsatter/,sv,False,,Folkhalsomynd,The number of cases of covid-19 continues to decrease nationally. Statistics should still be interpreted with some caution after the temporary interruption at the end of May. https://t.co/OAwM0la2rQ,0.668425,0.051357,0.280218,neutral
1400450498663108609,2021-06-03 13:53:12+00:00,1400450498663108609,Svara inte på bluffmejl som sägs handla om nationell folkhälsoenkät https://t.co/T3TL3a0r5h,49,42,6,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/svara-inte-pa-bluffmejl-som-ser-ut-att-handla-om-nationell-folkhalsoenkat/,sv,False,,Folkhalsomynd,Do not respond to scam mail that is said to be about national public health survey https://t.co/T3TL3a0r5h,0.144101,0.00515,0.85075,negative
1400422912063123457,2021-06-03 12:03:35+00:00,1400422912063123457,Fortsatt nedgång av covid-19-fall: https://t.co/UtAEnVBBR3,3,29,5,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/fortsatt-nedgang-av-covid-19-fall/,sv,False,,Folkhalsomynd,Continued decline of covid-19 cases: https://t.co/UtAEnVBBR3,0.427182,0.014267,0.558551,negative
1400400294748512257,2021-06-03 10:33:43+00:00,1400400294748512257,Bra deltagande i svenska HALT 2020 – trots pandemin: https://t.co/cwUDoLc7dV,3,4,0,0,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/juni/bra-deltagande-i-svenska-halt-2020--trots-pandemin/,sv,False,,Folkhalsomynd,Good participation in Swedish HALT 2020 – despite the pandemic: https://t.co/cwUDoLc7dV,0.165881,0.828544,0.005575,positive
1400361986047762436,2021-06-03 08:01:29+00:00,1400361986047762436,Folkhälsomyndigheten har tagit fram svenska riktlinjer för att främja fysisk aktivitet och minska stillasittandet. https://t.co/cCghMywJr4,14,43,2,8,https://bit.ly/34P6SYJ,sv,False,,Folkhalsomynd,The Swedish Public Health Agency has developed Swedish guidelines to promote physical activity and reduce sedentary sitting. https://t.co/cCghMywJr4,0.67305,0.317734,0.009216,neutral
1399718205195800583,2021-06-01 13:23:20+00:00,1399718205195800583,Vaccinationen mot covid-19 fortsätter. Bra att veta: https://t.co/cgj75yUFIO https://t.co/qepaoWa225,7,17,21,7,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/information-for-dig-om-vaccinationen/?fbclid=IwAR1z0NAdWcpBigQWJl0TKwtsi0iLDW3ZGmlU1_o6myvVLQRAK-NPXeUREP0,sv,False,,Folkhalsomynd,Vaccination against covid-19 continues. Good to know: https://t.co/cgj75yUFIO https://t.co/qepaoWa225,0.411987,0.499172,0.088841,positive
1399363998533959681,2021-05-31 13:55:50+00:00,1399363998533959681,"Nästa uppdatering av covid-19-statistik blir på torsdag den 3 juni 2021 

https://t.co/iky5uBb4de",3,15,19,9,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/nasta-uppdatering-av-covid-19-statistik-pa-torsdag/,sv,False,,Folkhalsomynd,The next update of covid-19 statistics will be on Thursday 3 June 2021 https://t.co/iky5uBb4de,0.956729,0.035241,0.008031,neutral
1398264340298485760,2021-05-28 13:06:11+00:00,1398264340298485760,"Anpassning av rekommendationer vid inresa i Sverige från 1 juni

https://t.co/KLIMCPs3kl",5,15,9,2,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/anpassning-av-rekommendationer-vid-inresa-i-sverige-fran-1-juni/,sv,False,,Folkhalsomynd,Adaptation of recommendations on entry into Sweden from 1 June https://t.co/KLIMCPs3kl,0.908977,0.027597,0.063426,neutral
1398244909161889792,2021-05-28 11:48:59+00:00,1398244909161889792,Ingen uppdatering av antalet fall av covid-19 fredagen den 28 maj. https://t.co/uAtvhSV7e6,2,11,3,4,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/information-om-nasta-uppdatering-av-antalet-fall-av-covid-19/,sv,False,,Folkhalsomynd,No update of the number of Covid-19 cases on Friday 28 May. https://t.co/uAtvhSV7e6,0.76811,0.021505,0.210385,neutral
1398185249306198016,2021-05-28 07:51:55+00:00,1398185249306198016,Vuxna kan återgå till undervisning på plats från den 1 juni https://t.co/pruOsVOqOs,10,54,19,4,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/vuxna-kan-aterga-till-undervisning-pa-plats-fran-den-1-juni/,sv,False,,Folkhalsomynd,Adults can return to on-site education from 1 June https://t.co/pruOsVOqOs,0.832021,0.157676,0.010304,neutral
1397935284378079245,2021-05-27 15:18:38+00:00,1397935284378079245,"Fortsatt stor vilja att vaccinera sig mot covid-19
https://t.co/BvvLSxNWto",12,58,7,3,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/fortsatt-stor-vilja-att-vaccinera-sig-mot-covid-19/,sv,False,,Folkhalsomynd,Continued great willingness to vaccinate against covid-19 https://t.co/BvLSxNWto,0.272058,0.712534,0.015408,positive
1397922760370704403,2021-05-27 14:28:52+00:00,1397922760370704403,"Anpassning av smittskyddsåtgärder påbörjas 1 juni
https://t.co/dzWqIZr3G6",7,19,6,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/anpassning-av-smittskyddsatgarder-paborjas-1-juni/,sv,False,,Folkhalsomynd,Adaptation of disease control measures begins on 1 June https://t.co/dzWqIZr3G6,0.890259,0.038912,0.070829,neutral
1397879651926786048,2021-05-27 11:37:35+00:00,1397879651926786048,Folkhälsomyndigheten anmäler försök till dataintrång mot SmiNet https://t.co/NqChHI45kc,7,15,1,2,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/folkhalsomyndigheten-anmaler-forsok-till-dataintrang-mot-sminet/,sv,False,,Folkhalsomynd,Public Health Authority reports attempted data breach against SmiNet https://t.co/NqChHI45kc,0.450711,0.011084,0.538205,negative
1397509668805746688,2021-05-26 11:07:24+00:00,1397509668805746688,Modeller för smittspridning bidrog till att förstå pandemins utveckling  https://t.co/aMxiYRb7qM,3,21,8,1,https://bit.ly/3fkH0u4,sv,False,,Folkhalsomynd,Communicating models helped to understand the evolution of the pandemic https://t.co/aMxiYrb7qM,0.692335,0.266183,0.041481,neutral
1397183603898044424,2021-05-25 13:31:44+00:00,1397183603898044424,"Gravida kan erbjudas vaccination mot covid-19 i fas fyra
https://t.co/CUyfZAwn58",6,24,7,0,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/gravida-kan-erbjudas-vaccination-mot-covid-19-i-fas-fyra/,sv,False,,Folkhalsomynd,Pregnant can be offered vaccination against covid-19 in phase four https://t.co/CUyfZAwn58,0.878458,0.064113,0.057429,neutral
1396768694232133634,2021-05-24 10:03:02+00:00,1396768694232133634,Vaccinationen mot covid-19 fortsätter. Nu har över 40 procent av Sveriges vuxna befolkning fått en första dos vaccin. Läs mer om vaccination mot covid-19: https://t.co/NUBAYIywAA https://t.co/8tXcyj3Kf1,7,58,18,2,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/information-for-dig-om-vaccinationen/,sv,False,,Folkhalsomynd,The vaccination against covid-19 continues. Now more than 40 percent of Sweden's adults have received a first dose of vaccine. Read more about vaccination against covid-19: https://t.co/NUBAYIywAA https://t.co/8tXcyj3Kf1,0.786898,0.139786,0.073316,neutral
1395653410045763585,2021-05-21 08:11:17+00:00,1395653410045763585,Viktigt att stärka flyktingars deltagande i samhället för att nå jämlik hälsa: https://t.co/Qx1y1ez2FX,4,19,3,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/viktigt-att-starka-flyktingars-deltagande-i-samhallet-for-att-na-jamlik-halsa/,sv,False,,Folkhalsomynd,Important to strengthen the participation of refugees in society in order to achieve equal health: https://t.co/Qx1y1ez2FX,0.468134,0.5191,0.012766,positive
1395357549537415170,2021-05-20 12:35:38+00:00,1395357549537415170,God tillgång till vaccin mot covid-19 https://t.co/8fwxZzuzAC,9,25,7,2,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/god-tillgang-till-vaccin-mot-covid-19/,sv,False,,Folkhalsomynd,Good access to covid-19 vaccine https://t.co/8fwxZzuzAC,0.288455,0.702418,0.009127,positive
1394262250844794889,2021-05-17 12:03:19+00:00,1394262250844794889,"De myndighetsgemensamma pressträffarna om covid-19 hålls från och med nu på torsdagar. Det innebär att nästa pressträff är torsdagen den 20 maj om inget oförutsett inträffar.

https://t.co/Oj5boW4GNK",12,47,29,4,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/myndighetsgemensamma-presstraffarna-pa-torsdagar/,sv,False,,Folkhalsomynd,"The joint press meetings on covid-19 will be held on Thursdays, which means that the next press conference will be held on Thursday 20 May if nothing unexpected happens. https://t.co/Oj5boW4GNK",0.773851,0.217828,0.008322,neutral
1394237550001364995,2021-05-17 10:25:10+00:00,1394237550001364995,Tillsammans mot ljusare tider. Vaccinationen mot covid-19 pågår. Läs mer: https://t.co/XWKOeLgOgk https://t.co/DZ1UghGGys,8,58,76,18,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/,sv,False,,Folkhalsomynd,Together against brighter times. Vaccination against covid-19 is ongoing. Read more: https://t.co/XWKOeLgOgk https://t.co/DZ1UGGys,0.7425,0.143186,0.114314,neutral
1392463698489495555,2021-05-12 12:56:31+00:00,1392463698489495555,Förslag om anpassade smittskyddsåtgärder https://t.co/HkI66b951c,10,21,8,3,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/forslag-om-anpassade-smittskyddsatgarder/,sv,False,,Folkhalsomynd,Proposal for adapted disease control measures https://t.co/HkI66b951c,0.892234,0.043483,0.064283,neutral
1390276053948637188,2021-05-06 12:03:35+00:00,1390276053948637188,Nya resultat från undersökning av förekomsten av covid-19 i Sverige i april: https://t.co/7Ms0wBXisD,2,10,19,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/nya-resultat-fran-undersokning-av-forekomsten-av-covid-19-i-sverige-i-april/,sv,False,,Folkhalsomynd,New findings from the examination of the presence of covid-19 in Sweden in April: https://t.co/7Ms0wBXisD,0.939655,0.048312,0.012033,neutral
1390275429941104640,2021-05-06 12:01:07+00:00,1390275429941104640,"Var fjärde blodgivare i Stockholm och Västra Götaland har antikroppar
https://t.co/mqyQ9fX0cj",4,23,6,6,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/var-fjarde-blodgivare-i-stockholm-och-vastra-gotaland-har-antikroppar/,sv,False,,Folkhalsomynd,Every fourth donor in Stockholm and Västra Götaland has antibodies https://t.co/mqyQ9fX0cj,0.909796,0.044185,0.046019,neutral
1390265203871342592,2021-05-06 11:20:29+00:00,1390265203871342592,Scenarier visar att smittspridningen kan plana ut under juli och augusti https://t.co/0NS7Dr68FC,5,30,7,5,https://bit.ly/3xTL6Ar,sv,False,,Folkhalsomynd,Scenarios show that the spread of infection can level out during July and August https://t.co/0NS7Dr68FC,0.695964,0.036722,0.267314,neutral
1389588536307945473,2021-05-04 14:31:39+00:00,1389588536307945473,"Folkhälsomyndigheten föreslår nya åtgärder mot covid-19.
https://t.co/SqTMnZAlJ2",5,23,24,9,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/folkhalsomyndigheten-foreslar-nya-atgarder-mot-covid-19/,sv,False,,Folkhalsomynd,The Public Health Authority proposes new measures against covid-19. https://t.co/SqTMnZAlJ2,0.851149,0.032328,0.116523,neutral
1389555249694789639,2021-05-04 12:19:22+00:00,1389555249694789639,Få allvarliga fall av covid-19 bland vaccinerade https://t.co/A7gpjes55o,9,29,5,5,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/fa-allvarliga-fall-av-covid-19-bland-vaccinerade/,sv,False,,Folkhalsomynd,Few serious cases of covid-19 among vaccinated https://t.co/A7gpjes55o,0.671567,0.034282,0.294151,neutral
1389181303329902594,2021-05-03 11:33:27+00:00,1389181303329902594,"Ingen pressträff på Kristi himmelsfärdsdag
https://t.co/UAU52E0Uzq",7,11,6,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/maj/ingen-presstraff-pa-kristi-himmelsfards-dag/,sv,False,,Folkhalsomynd,No press conference on Christ's Ascension Day https://t.co/UAU52E0Uzq,0.886448,0.062033,0.051518,neutral
1387742094903623681,2021-04-29 12:14:33+00:00,1387742094903623681,Utrikesfödda har drabbats hårdare av pandemin https://t.co/PPdz6AvHgl,8,19,5,4,https://bit.ly/32Z3Z6W,sv,False,,Folkhalsomynd,Foreign children have been hit harder by the pandemic https://t.co/PPdz6AvHgl,0.108897,0.004197,0.886906,negative
1387739553503535105,2021-04-29 12:04:27+00:00,1387739553503535105,"Vaccination mot covid-19 för särskilda grupper från 16 års ålder
https://t.co/iWKALTq4RU",8,12,5,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/april/vaccination-mot-covid-19-for-sarskilda-grupper-fran-16-ars-alder/,sv,False,,Folkhalsomynd,Vaccination against covid-19 for special groups from 16 years of age https://t.co/iWKALTq4RU,0.810235,0.017204,0.172561,neutral
1387410729784037376,2021-04-28 14:17:49+00:00,1387410729784037376,"HPV är ett mycket smittsamt virus som kan orsaka cancer längre fram i livet. Det går att stoppa med vaccination. Nu pågår WHO:s vaccinationsvecka, som varje april lyfter vaccinationers goda effekt världen över. Läs mer om HPV-vaccin: https://t.co/PMjFGtCA7m #vaccinfunkar https://t.co/HEX1lnEuYd",3,18,1,0,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/vaccinationer/vacciner-a-o/humant-papillomvirus-hpv/,sv,False,,Folkhalsomynd,"HPV is a highly contagious virus that can cause cancer later in life. It can be stopped with vaccination. Now the WHO vaccination week, which every April lifts the good effect of vaccinations worldwide. Read more about HPV vaccines: https://t.co/PMjFGtCA7m #vaccine functions https://t.co/HEX1lnEuYd",0.462878,0.122728,0.414394,neutral
1387385696390979587,2021-04-28 12:38:21+00:00,1387385696390979587,"Folkhälsomyndigheten har beslutat om fortsatta åtgärder mot covid-19 i handeln och på serveringsställen.
https://t.co/qpASrqTCPj",5,20,11,3,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/april/beslut-om-fortsatta-atgarder-mot-covid-19-i-handeln-och-pa-serveringsstallen/,sv,False,,Folkhalsomynd,The Public Health Authority has decided on further measures against covid-19 in trade and in catering places. https://t.co/qpASrqTCPj,0.767114,0.02982,0.203066,neutral
1387377485151674373,2021-04-28 12:05:43+00:00,1387377485151674373,Barn och unga kan spela matcher utomhus https://t.co/Lsh1r7qRqp,35,288,31,37,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/april/barn-och-unga-kan-spela-matcher-utomhus/,sv,False,,Folkhalsomynd,Children and young people can play outdoor matches https://t.co/Lsh1r7qRqp,0.676287,0.314836,0.008877,neutral
1387013855818223618,2021-04-27 12:00:47+00:00,1387013855818223618,"Småskaligt studentfirande
https://t.co/QvXDU44hiG",6,17,6,3,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/april/smaskaligt-studentfirande/,da,False,,Folkhalsomynd,Petty student firme https://t.co/QvXDU44hiG,0.772788,0.104495,0.122717,neutral
1387013773865664514,2021-04-27 12:00:27+00:00,1387013773865664514,"Gravida med andra riskfaktorer kan få vaccin i fas 3
https://t.co/QRfBj2Ppyd",3,8,3,1,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/april/gravida-med-andra-riskfaktorer-kan-fa-vaccin-i-fas-3/,sv,False,,Folkhalsomynd,Pregnant patients with other risk factors may receive vaccine in phase 3 https://t.co/QRfBj2Ppyd,0.874905,0.056056,0.069039,neutral
1386982221672861699,2021-04-27 09:55:05+00:00,1386982221672861699,"Tack vare vaccinationer har antalet fall av tidigare vanliga sjukdomar minskat kraftigt. Den här veckan infaller WHO:s vaccinationsvecka, som varje april lyfter vaccinationers goda effekt världen över. #vaccinfunkar https://t.co/XvTrWE7F6z",33,120,5,2,https://twitter.com/Folkhalsomynd/status/1386982221672861699/photo/1,sv,False,,Folkhalsomynd,"Thanks to vaccinations, the number of cases of previous common diseases has decreased sharply. This week the WHO vaccination week, which every April lifts the good effect of vaccinations worldwide. #vaccine functions https://t.co/XvTrWE7F6z",0.140961,0.849155,0.009884,positive
1386747616214536194,2021-04-26 18:22:50+00:00,1386747616214536194,"Tillåtet att välja Astra Zenecas vaccin för de yngre som tidigare fått en första dos men rekommendationen att erbjuda mRNA-vaccin ligger fast. 

https://t.co/UUVGhTR5eC",9,25,8,3,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2021/april/tillatet-att-valja-astra-zeneca-for-de-yngre-som-tidigare-fatt-en-forsta-dos/,sv,False,,Folkhalsomynd,Allowed to choose Astra Zeneca vaccine for young people who have previously received a first dose but the recommendation to offer mRNA vaccine is fixed. https://t.co/UUVGhTR5eC,0.817574,0.101099,0.081327,neutral
